composition_id,title_id,type,tone,even_odd,group_id
59270,19219,Mass,,,26074
59271,19220,Mass,,,26075
59272,19221,Mass,,,26076
59273,19222,Mass,,,26077
59275,19224,Mass,,,26079
59277,19226,Mass,,,26081
59296,19230,Mass,,,26086
442,19320,Mass,,,442
6068,19320,Mass,,,6068
6185,19320,Mass,,,6185
17984,19320,Mass,,,12648
68837,19320,Mass,,,12712
18232,19320,Mass,,,12722
29027,19320,Mass,,,16550
38898,19320,Mass,,,19197
41065,19320,Mass,,,20122
41074,19320,Mass,,,20126
41332,19320,Mass,,,20229
41439,19320,Mass,,,20268
41455,19320,Mass,,,20287
44560,19320,Mass,,,21191
44597,19320,Mass,,,21215
59784,19320,Mass,,,26242
62413,19320,Mass,,,27138
64859,19320,Mass,,,28356
66103,19320,Mass,,,28883
66138,19320,Mass,,,28948
68422,19320,Mass,,,29864
68989,19320,Mass,,,30122
68990,19320,Mass,,,30123
68998,19320,Mass,,,30124
68999,19320,Mass,,,30125
78515,19320,Mass,,,34622
78521,19320,Mass,,,34638
78522,19320,Mass,,,34640
78580,19320,Mass,,,34648
85795,19320,Mass,,,37706
88358,19320,Mass,,,38864
89133,19320,Mass,,,39304
96177,19320,Mass,,,42931
97283,19320,Mass,,,43421
92454,19320,Mass,,,44398
50268,19320,Mass,,,20262
69509,19320,Mass,,,30261
53143,19320,Mass,,,23381
53158,19320,Mass,,,23420
53186,19320,Mass,,,23437
99664,19320,Mass,,,44521
99666,19320,Mass,,,44523
99668,19320,Mass,,,44525
99354,19320,Mass,,,41068
49716,19320,Mass,,,22516
49728,19320,Mass,,,22515
49731,19320,Mass,,,22514
49733,19320,Mass,,,22513
49741,19320,Mass,,,22512
49831,19320,Mass,,,22511
49942,19320,Mass,,,22510
49943,19320,Mass,,,22509
49944,19320,Mass,,,22508
49945,19320,Mass,,,22506
49946,19320,Mass,,,22291
48314,19320,Mass,,,22518
48605,19320,Mass,,,22113
68591,19320,Mass,,,29946
80886,19320,Mass,,,35528
80888,19320,Mass,,,35530
80889,19320,Mass,,,35531
88226,19320,Mass,,,38782
28578,19320,Mass,,,16372
67975,19320,Mass,,,29671
68603,19320,Mass,,,29678
59995,19320,Mass,,,26362
48943,19320,Mass,,,22517
96751,19320,Mass,,,43192
97277,19320,Mass,,,43415
97280,19320,Mass,,,43418
97281,19320,Mass,,,43419
87918,19320,Mass,,,36387
87919,19320,Mass,,,36388
55808,19320,Mass,,,22895
62453,19320,Mass,,,27152
65935,19320,Mass,,,28475
62361,19320,Mass,,,27105
62362,19320,Mass,,,27106
65343,19320,Mass,,,28570
65339,19320,Mass,,,28571
65305,19320,Mass,,,28528
65304,19320,Mass,,,28529
78662,19320,Mass,,,34680
92542,19320,Mass,,,41105
25435,19320,Mass,,,9967
25610,19320,Mass,,,15302
25615,19320,Mass,,,15303
25731,19320,Mass,,,15369
25577,19320,Mass,,,7442
102273,19320,Mass,,,45874
102858,19320,Mass,,,46099
102861,19320,Mass,,,46146
102960,19320,Mass,,,46147
102976,19320,Mass,,,46148
102979,19320,Mass,,,46149
102980,19320,Mass,,,46145
59954,19365,Mass,,,26339
60604,19529,Mass,,,26536
48675,19532,Mass,,,17785
61791,19836,Mass,,,26383
61798,19837,Mass,,,26941
85619,19985,Mass,,,26382
62414,20129,Mass,,,27139
63511,20416,Mass,,,27594
63842,20498,Mass,,,27847
100435,20498,Mass,,,44898
63837,20499,Mass,,,548
100436,20499,Mass,,,44899
65320,20744,Mass,,,28557
65321,20745,Mass,,,28558
86996,20797,Mass,,,28569
65739,20865,Mass,,,28813
65740,20866,Mass,,,28814
65741,20867,Mass,,,28815
65742,20868,Mass,,,28816
54861,20879,Mass,,,24257
85908,20879,Mass,,,37760
71278,20879,Mass,,,31016
54862,20880,Mass,,,24258
85929,20880,Mass,,,37772
71279,20880,Mass,,,31017
66329,21020,Mass,,,13864
67852,21118,Mass,,,29151
66868,21120,Mass,,,16438
66870,21121,Mass,,,29165
67478,21296,Mass,,,29434
67488,21297,Mass,,,29439
67490,21298,Mass,,,29441
67491,21299,Mass,,,29442
67493,21300,Mass,,,29444
67743,21394,Mass,,,29574
67744,21395,Mass,,,29575
85933,21395,Mass,,,37776
102290,21395,Mass,,,45889
94749,21395,Mass,,,42052
67751,21396,Mass,,,29577
67753,21397,Mass,,,29579
67760,21398,Mass,,,29582
67763,21399,Mass,,,29585
96212,21400,Mass,,,13120
67774,21400,Mass,,,29590
67778,21401,Mass,,,29592
67792,21404,Mass,,,29601
67804,21410,Mass,,,29608
67809,21412,Mass,,,29611
70700,21488,Mass,,,30714
68512,21640,Mass,,,23442
68511,21642,Mass,,,29924
68939,21737,Mass,,,30098
68941,21738,Mass,,,30099
68943,21739,Mass,,,30100
68945,21740,Mass,,,30101
68947,21741,Mass,,,30102
68949,21742,Mass,,,30103
68951,21743,Mass,,,30104
68953,21744,Mass,,,30105
68955,21745,Mass,,,30106
68957,21746,Mass,,,30107
68959,21747,Mass,,,30108
68961,21748,Mass,,,30109
68963,21749,Mass,,,30110
68965,21750,Mass,,,30111
68967,21751,Mass,,,30112
53397,21752,Mass,,,23559
68969,21752,Mass,,,30113
68971,21753,Mass,,,30114
68974,21754,Mass,,,30116
68976,21755,Mass,,,30117
68978,21756,Mass,,,30118
68980,21757,Mass,,,30119
68984,21758,Mass,,,30121
69000,21759,Mass,,,30126
69003,21760,Mass,,,30130
69037,21772,Mass,,,30133
69039,21773,Mass,,,30136
9036,21821,Mass,,,9036
9443,21821,Mass,,,9443
17335,21821,Mass,,,12362
17336,21821,Mass,,,12363
40603,21821,Mass,,,19839
40396,21821,Mass,,,19840
65662,21821,Mass,,,28733
69551,21821,Mass,,,30232
88682,21821,Mass,,,39011
31729,21821,Mass,,,15010
25617,21821,Mass,,,15310
69586,21867,Mass,,,30293
102296,21868,Mass,,,30294
70398,22159,Mass,,,30584
100245,22159,Mass,,,44720
99434,22159,Mass,,,44425
60004,22159,Mass,,,26376
94752,22159,Mass,,,42055
70907,22274,Mass,,,23251
71281,22456,Mass,,,31019
71563,22500,Mass,,,31084
72340,22666,Mass,,,31421
72341,22667,Mass,,,31422
72400,22681,Mass,,,31456
84600,22681,Mass,,,37178
89134,22681,Mass,,,39305
72543,22713,Mass,,,31503
72544,22714,Mass,,,31504
72545,22715,Mass,,,31505
72546,22716,Mass,,,31506
72548,22717,Mass,,,31508
73650,22717,Mass,,,32049
92008,22717,Mass,,,40824
73188,22815,Mass,,,31811
73442,22881,Mass,,,31929
73509,22899,Mass,,,31965
73625,22930,Mass,,,32035
73644,22936,Mass,,,32043
52259,22936,Mass,,,22946
73647,22937,Mass,,,32046
73648,22938,Mass,,,32047
73649,22939,Mass,,,32048
73652,22940,Mass,,,32051
73653,22941,Mass,,,32053
73737,22958,Mass,,,32087
73736,22959,Mass,,,32089
73735,22960,Mass,,,32090
75326,23277,Mass,,,33006
75844,23353,Mass,,,33329
75845,23354,Mass,,,33330
76220,23399,Mass,,,33543
76221,23400,Mass,,,33544
76778,23504,Mass,,,4960
86981,23504,Mass,,,38260
91330,23504,Mass,,,40464
77368,23562,Mass,,,34057
77529,23575,Mass,,,34120
77530,23576,Mass,,,34121
77539,23579,Mass,,,34125
77541,23580,Mass,,,34126
77609,23583,Mass,,,34156
77713,23591,Mass,,,34216
78471,23705,Mass,,,6198
78769,23768,Mass,,,34720
78891,23821,Mass,,,34776
78953,23852,Mass,,,34798
78954,23853,Mass,,,34799
78955,23854,Mass,,,34800
78956,23855,Mass,,,34801
80601,24188,Mass,,,35350
81341,24484,Mass,,,35703
82507,24897,Mass,,,36231
82513,24898,Mass,,,36233
85934,24898,Mass,,,37777
82514,24899,Mass,,,36234
82660,24907,Mass,,,36303
82662,24908,Mass,,,36305
82663,24909,Mass,,,36306
82664,24910,Mass,,,36307
82690,24915,Mass,,,36330
82699,24916,Mass,,,23815
82779,24927,Mass,,,36380
82780,24928,Mass,,,36381
85513,24929,Mass,,,37570
92874,24929,Mass,,,41214
95163,24929,Mass,,,42240
99790,24929,Mass,,,44575
81505,24929,Mass,,,22952
84620,25438,Mass,,,37187
84621,25439,Mass,,,37188
84622,25440,Mass,,,37189
84623,25441,Mass,,,37190
84625,25442,Mass,,,37192
84919,25544,Mass,,,37312
84920,25545,Mass,,,37313
84921,25546,Mass,,,37314
85608,25788,Mass,,,37621
26125,25788,Mass,,,15143
85609,25789,Mass,,,37622
85610,25790,Mass,,,37623
85611,25791,Mass,,,37624
85612,25792,Mass,,,37625
85912,25892,Mass,,,37764
85913,25893,Mass,,,37765
85931,25897,Mass,,,37774
85932,25898,Mass,,,37775
85935,25899,Mass,,,37778
86273,25972,Mass,,,37917
86606,26043,Mass,,,8258
86953,26210,Mass,,,38241
86954,26211,Mass,,,38242
86957,26213,Mass,,,38245
86971,26214,Mass,,,38243
86979,26215,Mass,,,38258
86980,26216,Mass,,,38259
86982,26217,Mass,,,38261
86983,26218,Mass,,,38262
87225,26322,Mass,,,38353
87226,26323,Mass,,,38354
87227,26324,Mass,,,38355
88101,26706,Mass,,,38719
88104,26707,Mass,,,38722
88105,26708,Mass,,,38723
88107,26709,Mass,,,38725
88108,26710,Mass,,,38726
98205,26717,Mass,,,38741
88137,26718,Mass,,,38743
88138,26719,Mass,,,38744
88139,26720,Mass,,,38745
88142,26722,Mass,,,38746
88331,26751,Mass,,,38852
88351,26752,Mass,,,38857
88352,26753,Mass,,,38858
88343,26754,Mass,,,38859
88362,26757,Mass,,,38867
88364,26758,Mass,,,38868
98461,26758,Mass,,,43960
88366,26759,Mass,,,38869
88745,26832,Mass,,,39037
89060,27006,Mass,,,39247
89098,27008,Mass,,,39280
89111,27009,Mass,,,3398
89128,27011,Mass,,,39297
89129,27012,Mass,,,39299
89135,27015,Mass,,,39306
90607,27333,Mass,,,40119
95160,27333,Mass,,,42237
90608,27334,Mass,,,40120
95166,27334,Mass,,,42243
90777,27384,Mass,,,40193
90778,27385,Mass,,,40194
90780,27386,Mass,,,40196
90782,27387,Mass,,,40192
91329,27499,Mass,,,40463
91349,27506,Mass,,,40480
91457,27530,Mass,,,40533
91458,27531,Mass,,,40534
98222,27531,Mass,,,43828
91761,27649,Mass,,,40687
96215,27649,Mass,,,42955
91764,27650,Mass,,,40690
92001,27713,Mass,,,40817
92003,27714,Mass,,,40819
92005,27715,Mass,,,40821
92006,27716,Mass,,,40822
92007,27717,Mass,,,40823
92575,27882,Mass,,,41130
92576,27883,Mass,,,41131
92577,27884,Mass,,,41132
92578,27885,Mass,,,41133
92579,27886,Mass,,,41134
92580,27887,Mass,,,41135
92878,27973,Mass,,,41218
92915,27984,Mass,,,41262
92936,27990,Mass,,,41267
93479,28072,Mass,,,41404
96700,28073,Mass,,,41406
94737,28442,Mass,,,42044
95162,28608,Mass,,,42239
95164,28609,Mass,,,42241
95165,28610,Mass,,,42242
98451,28728,Mass,,,43955
94246,28728,Mass,,,41493
96444,28728,Mass,,,43051
95471,28730,Mass,,,42456
95475,28731,Mass,,,42458
95478,28732,Mass,,,42459
96216,28732,Mass,,,42956
95481,28733,Mass,,,42461
101743,28733,Mass,,,45597
95485,28734,Mass,,,42464
96138,28960,Mass,,,29449
96139,28961,Mass,,,29450
96141,28962,Mass,,,29448
96192,28969,Mass,,,42941
96208,28974,Mass,,,42948
96209,28975,Mass,,,42949
96210,28976,Mass,,,42950
96211,28977,Mass,,,42951
96213,28978,Mass,,,42953
96214,28979,Mass,,,42954
96731,29154,Mass,,,43181
96783,29165,Mass,,,43201
98464,29804,Mass,,,43961
98470,29806,Mass,,,43964
98472,29807,Mass,,,43965
101156,29807,Mass,,,45276
71555,29807,Mass,,,31079
98475,29808,Mass,,,43963
98477,29809,Mass,,,43966
98479,29810,Mass,,,43968
98481,29811,Mass,,,43969
98484,29812,Mass,,,43970
98490,29813,Mass,,,43971
98489,29814,Mass,,,43972
98730,29866,Mass,,,42454
101741,30837,Mass,,,45595
101744,30838,Mass,,,45598
101747,30839,Mass,,,45601
101748,30840,Mass,,,45602
101749,30841,Mass,,,45603
101751,30842,Mass,,,45605
102257,31050,Mass,,,45871
25430,10351,Mass,,,434
25432,10353,Mass,,,433
25616,10471,Mass,,,15308
25846,10584,Mass,,,15025
25876,10595,Mass,,,14877
26099,10709,Mass,,,15141
28033,11655,Mass,,,15489
28894,11812,Mass,,,16475
29063,11855,Mass,,,16554
48619,16293,Mass,,,18886
48932,16456,Mass,,,20116
48933,16457,Mass,,,20117
49013,16494,Mass,,,15295
49657,16880,Mass,,,18957
50189,17171,Mass,,,21497
50264,17212,Mass,,,17420
52238,17680,Mass,,,22942
52239,17681,Mass,,,22943
53156,17876,Mass,,,23382
53172,17882,Mass,,,23427
53182,17887,Mass,,,23433
53190,17891,Mass,,,23438
53193,17894,Mass,,,23441
53196,17897,Mass,,,23444
59274,19223,Mass,,,26078
59276,19225,Mass,,,26080
59278,19227,Mass,,,26082
60938,19612,Mass,,,432
60937,19613,Mass,,,14823
65657,20859,Mass,,,28742
65659,20862,Mass,,,28741
67939,21450,Mass,,,29649
67955,21466,Mass,,,29665
67979,21476,Mass,,,29675
68032,21489,Mass,,,29716
68079,21513,Mass,,,29740
68533,21647,Mass,,,29933
68536,21650,Mass,,,29936
71556,22498,Mass,,,31080
71557,22499,Mass,,,31081
78657,23756,Mass,,,34656
80880,24248,Mass,,,35522
80983,24270,Mass,,,35546
81035,24298,Mass,,,35611
81042,24305,Mass,,,35604
86932,26205,Mass,,,38237
87818,26560,Mass,,,38587
92267,27778,Mass,,,40943
92519,27858,Mass,,,41096
92565,27881,Mass,,,41128
92771,27932,Mass,,,41168
95167,28611,Mass,,,42244
96446,29078,Mass,,,43053
101069,30625,Mass,,,45219
102587,31166,Mass,,,46049
88472,26803,Motet,2,,21985
46878,26803,Motet,2,,21985
518,479,Motet,,,17092
56179,479,Motet,,,17092
101047,479,Motet,,,17092
50155,479,Motet,,,17092
49609,479,Motet,,,17092
94056,479,Motet,,,17092
96449,479,Motet,,,17092
98858,29885,Motet,,,14888
100853,29885,Motet,,,14888
100849,29885,Motet,,,14888
100851,29885,Motet,,,14888
100847,29885,Motet,,,14888
52145,29885,Motet,,,14888
59674,19293,Motet,,,22869
36899,19293,Motet,,,22869
70090,19293,Motet,,,22869
70730,19293,Motet,,,22869
70186,19293,Motet,,,22869
38446,19293,Motet,,,22869
61028,19636,Motet,,,23064
86643,19636,Motet,,,23064
83628,19636,Motet,,,23064
92889,19636,Motet,,,23064
94070,19636,Motet,,,23064
52435,19636,Motet,,,23064
61551,19745,Motet,,,26789
61549,19745,Motet,,,26789
61547,19745,Motet,,,26789
72050,19745,Motet,,,26789
94063,19745,Motet,,,26789
97109,19745,Motet,,,26789
93468,408,Motet,,,38444
49792,408,Motet,,,38444
62511,408,Motet,,,38444
87387,408,Motet,,,38444
81891,408,Motet,,,38444
62293,408,Motet,,,38444
4637,3677,Motet,,,4637
69521,3677,Motet,,,4637
85831,3677,Motet,,,4637
70103,3677,Motet,,,4637
70195,3677,Motet,,,4637
103241,31502,Motet,,,10017
7054,31502,Motet,,,10017
27720,31502,Motet,,,10017
27759,31502,Motet,,,10017
87469,31502,Motet,,,10017
45177,249,Motet,,,21741
95394,249,Motet,,,21741
49480,249,Motet,,,21741
25689,249,Motet,,,21741
50148,249,Motet,,,21741
6643,4984,Motet,,,22867
93921,4984,Motet,,,22867
70202,4984,Motet,,,22867
52171,4984,Motet,,,22867
70200,4984,Motet,,,22867
96857,15,Motet,,,23068
61017,15,Motet,,,23068
52443,15,Motet,,,23068
83631,15,Motet,,,23068
101364,15,Motet,,,23068
10658,22055,Motet,,,452
59697,22055,Motet,,,452
25515,22055,Motet,,,452
25439,22055,Motet,,,452
90496,2239,Motet,,,1903
96405,2239,Motet,,,1903
10789,1655,Motet,,,1903
100286,1655,Motet,,,1903
2666,2241,Motet,,,2666
33989,2241,Motet,,,2666
45952,2241,Motet,,,2666
72057,2241,Motet,,,2666
19426,1903,Motet,,,4594
65862,1903,Motet,,,4594
65864,1903,Motet,,,4594
97110,1903,Motet,,,4594
4617,31501,Motet,,,4617
50205,31501,Motet,,,4617
82757,31501,Motet,,,4617
87489,31501,Motet,,,4617
16962,4550,Motet,,,5854
92817,4550,Motet,,,5854
92886,4550,Motet,,,5854
25454,4550,Motet,,,5854
6154,4433,Motet,,,6154
85848,4433,Motet,,,6154
70095,4433,Motet,,,6154
70181,4433,Motet,,,6154
71969,15211,Motet,,,6936
31734,15211,Motet,,,6936
28713,15211,Motet,,,6936
72045,15211,Motet,,,6936
28590,11731,Motet,,,7015
59131,11731,Motet,,,7015
59134,11731,Motet,,,7015
56000,11731,Motet,,,7015
7127,5271,Motet,,,7127
70087,5271,Motet,,,7127
25491,5271,Motet,,,7127
70188,5271,Motet,,,7127
10648,8638,Motet,,,7408
56182,8638,Motet,,,7408
96448,8638,Motet,,,7408
33016,8638,Motet,,,7408
85808,8649,Motet,,,7516
59951,8649,Motet,,,7516
67526,8649,Motet,,,7516
85837,8649,Motet,,,7516
8308,6084,Motet,,,8308
46934,6084,Motet,,,8308
72226,6084,Motet,,,8308
32260,6084,Motet,,,8308
19417,1684,Motet,,,9942
11220,1684,Motet,,,9942
37201,1684,Motet,,,9942
62594,1684,Motet,,,9942
62850,1730,Motet,,,12458
11305,1730,Motet,,,12458
84093,1730,Motet,,,12458
96460,1730,Motet,,,12458
1573,5255,Motet,,,14862
26074,5255,Motet,,,14862
49668,5255,Motet,,,14862
46527,5255,Motet,,,14862
86988,23551,Motet,,,14935
86990,23551,Motet,,,14935
59996,23551,Motet,,,14935
68563,23551,Motet,,,14935
27640,7377,Motet,,,15222
38297,14029,Motet,,,15222
49667,14029,Motet,,,15222
96454,14029,Motet,,,15222
11255,6808,Motet,,,15299
69042,6808,Motet,,,15299
27703,6808,Motet,,,15299
27745,6808,Motet,,,15299
11251,6799,Motet,,,15474
27705,6799,Motet,,,15474
27756,6799,Motet,,,15474
87471,6799,Motet,,,15474
47116,15748,Motet,,,17036
83603,15748,Motet,,,17036
68571,15748,Motet,,,17036
52742,15748,Motet,,,17036
32493,12792,Motet,,,17041
50144,12792,Motet,,,17041
97129,12792,Motet,,,17041
33026,12792,Motet,,,17041
9677,6911,Motet,,,18221
103177,6911,Motet,,,18221
50203,6911,Motet,,,18221
72004,6911,Motet,,,18221
59053,5759,Motet,,,18231
50204,5759,Motet,,,18231
82759,5759,Motet,,,18231
28132,5759,Motet,,,18231
50201,2404,Motet,,,18320
82760,2404,Motet,,,18320
121,119,Motet,,,18320
28083,119,Motet,,,18320
40974,14611,Motet,,,19960
48111,14611,Motet,,,19960
83605,14611,Motet,,,19960
55990,14611,Motet,,,19960
49794,31503,Motet,,,20322
62563,31503,Motet,,,20322
87483,31503,Motet,,,20322
62297,31503,Motet,,,20322
49798,117,Motet,,,20326
62556,117,Motet,,,20326
87388,117,Motet,,,20326
81789,117,Motet,,,20326
61530,19743,Motet,,,21478
50172,19743,Motet,,,21478
67568,19743,Motet,,,21478
56164,19743,Motet,,,21478
44606,15309,Motet,,,22084
83599,15309,Motet,,,22084
101147,15309,Motet,,,22084
25865,15309,Motet,,,22084
71284,19238,Motet,,,22771
71283,19238,Motet,,,22771
93819,19238,Motet,,,22771
71285,19238,Motet,,,22771
62651,5023,Motet,,,26741
87494,5023,Motet,,,26741
62292,5023,Motet,,,26741
61393,5023,Motet,,,26741
7984,1366,Motet,,,27378
49632,1366,Motet,,,27378
62677,1366,Motet,,,27378
63081,1366,Motet,,,27378
10717,6881,Motet,,,29005
69959,6881,Motet,,,29005
69957,6881,Motet,,,29005
103170,6881,Motet,,,29005
82746,24919,Motet,,,36341
92482,24919,Motet,,,36341
83613,24919,Motet,,,36341
94062,24919,Motet,,,36341
92786,22021,Motet,,,36342
69978,22021,Motet,,,36342
73276,22021,Motet,,,36342
72040,22021,Motet,,,36342
45575,15459,Motet,,,38788
71568,15459,Motet,,,38788
52758,15459,Motet,,,38788
88232,15459,Motet,,,38788
5055,3981,Motet,,,41687
93905,3981,Motet,,,41687
26806,3981,Motet,,,41687
52169,3981,Motet,,,41687
18181,8841,Motet,,,41964
47088,8841,Motet,,,41964
73273,8841,Motet,,,41964
94582,8841,Motet,,,41964
23799,10081,Motet,,,43229
96938,10081,Motet,,,43229
27704,10081,Motet,,,43229
27761,10081,Motet,,,43229
40531,14547,Motet,,,43859
72238,14547,Motet,,,43859
85877,14547,Motet,,,43859
101361,14547,Motet,,,43859
99542,8360,Motet,,,44462
55916,8360,Motet,,,44462
56189,8360,Motet,,,44462
56192,8360,Motet,,,44462
102391,7977,Motet,,,45925
102527,7977,Motet,,,45925
102856,7977,Motet,,,45925
102957,7977,Motet,,,45925
98,1630,Motet,,,98
90518,1630,Motet,,,98
100272,1630,Motet,,,98
100,98,Motet,,,100
90516,98,Motet,,,100
100275,98,Motet,,,100
215,205,Motet,,,215
10533,205,Motet,,,215
10656,205,Motet,,,215
36900,6654,Motet,,,396
70093,6654,Motet,,,396
70183,6654,Motet,,,396
515,14907,Motet,,,515
55925,14907,Motet,,,515
83611,14907,Motet,,,515
61537,12113,Motet,,,522
522,12113,Motet,,,522
78529,12113,Motet,,,522
525,5257,Motet,,,525
67577,5257,Motet,,,525
94071,5257,Motet,,,525
52099,17593,Motet,,,655
70086,17593,Motet,,,655
70190,17593,Motet,,,655
55784,18406,Motet,,,657
70107,18406,Motet,,,657
70199,18406,Motet,,,657
97,95,Motet,,,951
90515,95,Motet,,,951
100278,95,Motet,,,951
56590,18640,Motet,,,1414
73390,18640,Motet,,,1414
73392,18640,Motet,,,1414
52086,17579,Motet,,,1745
70096,17579,Motet,,,1745
70180,17579,Motet,,,1745
33239,13043,Motet,,,1913
90495,13043,Motet,,,1913
100282,13043,Motet,,,1913
10870,1602,Motet,,,1934
90509,1602,Motet,,,1934
100315,1602,Motet,,,1934
2190,1881,Motet,,,2190
27714,1881,Motet,,,2190
97342,1881,Motet,,,2190
6684,7422,Motet,,,2194
10647,7422,Motet,,,2194
59130,7422,Motet,,,2194
2927,2448,Motet,,,2887
2887,2448,Motet,,,2887
100945,2448,Motet,,,2887
45989,15541,Motet,,,2906
45987,15541,Motet,,,2906
100953,15541,Motet,,,2906
3024,9655,Motet,,,3024
21667,9655,Motet,,,3024
50256,9655,Motet,,,3024
3080,2558,Motet,,,3080
92193,2558,Motet,,,3080
50240,2558,Motet,,,3080
3926,3106,Motet,,,3926
28111,297,Motet,,,3926
56190,297,Motet,,,3926
4639,6892,Motet,,,4639
69549,6892,Motet,,,4639
70754,6892,Motet,,,4639
5050,3977,Motet,,,5050
59696,3977,Motet,,,5050
70208,3977,Motet,,,5050
5066,3991,Motet,,,5066
69546,3991,Motet,,,5066
70685,3991,Motet,,,5066
1755,8577,Motet,,,6102
71982,8577,Motet,,,6102
71980,8577,Motet,,,6102
6160,4711,Motet,,,6160
70083,4711,Motet,,,6160
70191,4711,Motet,,,6160
6372,8360,Motet,,,6372
101473,8360,Motet,,,6372
63085,8360,Motet,,,6372
56457,13875,Motet,,,6375
37153,13875,Motet,,,6375
101466,13875,Motet,,,6375
56331,4976,Motet,,,6618
56714,4976,Motet,,,6618
56712,4976,Motet,,,6618
7513,4977,Motet,,,6619
93079,4977,Motet,,,6619
6619,4977,Motet,,,6619
33263,115,Motet,,,6641
61467,115,Motet,,,6641
69563,115,Motet,,,6641
72234,22635,Motet,,,6673
72236,22635,Motet,,,6673
94060,22635,Motet,,,6673
11207,1500,Motet,,,6860
72243,1500,Motet,,,6860
83625,1500,Motet,,,6860
97950,9685,Motet,,,6981
97346,9685,Motet,,,6981
96451,9685,Motet,,,6981
64756,20643,Motet,,,7008
71645,20643,Motet,,,7008
67592,20643,Motet,,,7008
7271,1156,Motet,,,7271
50167,1156,Motet,,,7271
28125,1156,Motet,,,7271
69080,10091,Motet,,,7483
23810,10091,Motet,,,7483
83514,10091,Motet,,,7483
10192,12879,Motet,,,7566
16830,12879,Motet,,,7566
31748,12879,Motet,,,7566
7763,17452,Motet,,,7763
32774,17452,Motet,,,7763
27141,17452,Motet,,,7763
56586,18636,Motet,,,8026
61567,18636,Motet,,,8026
50153,18636,Motet,,,8026
8053,205,Motet,,,8053
48720,205,Motet,,,8053
48786,205,Motet,,,8053
9319,8651,Motet,,,9319
70082,8651,Motet,,,9319
25524,8651,Motet,,,9319
9585,6732,Motet,,,9585
69933,6732,Motet,,,9585
103150,6732,Motet,,,9585
16803,6813,Motet,,,9633
72249,6813,Motet,,,9633
26080,6813,Motet,,,9633
97956,12908,Motet,,,9708
97955,12908,Motet,,,9708
101413,12908,Motet,,,9708
492,6987,Motet,,,10001
9782,6987,Motet,,,10001
87329,6987,Motet,,,10001
40522,14541,Motet,,,10029
83601,14541,Motet,,,10029
33014,14541,Motet,,,10029
10143,15267,Motet,,,10143
11237,203,Motet,,,10143
50262,203,Motet,,,10143
16591,7219,Motet,,,10195
10195,7219,Motet,,,10195
101468,7219,Motet,,,10195
45948,15530,Motet,,,10618
101376,15530,Motet,,,10618
49634,15530,Motet,,,10618
12001,3585,Motet,,,10774
65350,3585,Motet,,,10774
79459,3585,Motet,,,10774
12064,2519,Motet,,,10803
93904,2519,Motet,,,10803
52168,2519,Motet,,,10803
652,607,Motet,,,11743
70106,607,Motet,,,11743
70198,607,Motet,,,11743
16344,8220,Motet,,,11800
93939,19488,Motet,,,11800
52180,19488,Motet,,,11800
23657,12113,Motet,,,12316
32262,12113,Motet,,,12316
101450,12113,Motet,,,12316
17430,13851,Motet,,,12411
101359,13851,Motet,,,12411
51460,13851,Motet,,,12411
55983,17525,Motet,,,12754
55998,17525,Motet,,,12754
46526,17525,Motet,,,12754
22153,9691,Motet,,,13939
56754,9691,Motet,,,13939
87447,9691,Motet,,,13939
36645,9891,Motet,,,14130
24111,9891,Motet,,,14130
22814,9891,Motet,,,14130
23670,98,Motet,,,14372
28074,98,Motet,,,14372
28121,98,Motet,,,14372
11226,5745,Motet,,,14473
16765,5745,Motet,,,14473
49481,5745,Motet,,,14473
10596,15,Motet,,,14864
72101,15,Motet,,,14864
25728,15,Motet,,,14864
10653,1072,Motet,,,14898
101480,1072,Motet,,,14898
32258,1072,Motet,,,14898
4643,867,Motet,,,14949
69548,867,Motet,,,14949
26854,867,Motet,,,14949
19245,3845,Motet,,,15021
25837,3845,Motet,,,15021
90520,3845,Motet,,,15021
10630,2292,Motet,,,15317
28055,2292,Motet,,,15317
79819,2292,Motet,,,15317
9687,6920,Motet,,,15342
36719,6920,Motet,,,15342
60931,6920,Motet,,,15342
4621,13511,Motet,,,15473
35357,13511,Motet,,,15473
28015,13511,Motet,,,15473
30477,5546,Motet,,,15476
101438,5546,Motet,,,15476
101449,5546,Motet,,,15476
87444,14407,Motet,,,15490
27700,14407,Motet,,,15490
27762,14407,Motet,,,15490
10598,6814,Motet,,,15492
27701,6814,Motet,,,15492
27755,6814,Motet,,,15492
87467,1852,Motet,,,15499
27706,1852,Motet,,,15499
27764,1852,Motet,,,15499
87468,4415,Motet,,,15500
27707,4415,Motet,,,15500
27760,4415,Motet,,,15500
27722,31504,Motet,,,15520
27747,31504,Motet,,,15520
87470,31504,Motet,,,15520
87466,26394,Motet,,,15523
27724,26394,Motet,,,15523
27763,26394,Motet,,,15523
28046,8318,Motet,,,15528
28064,8318,Motet,,,15528
73249,8318,Motet,,,15528
28049,3088,Motet,,,15531
6108,826,Motet,,,15531
73259,826,Motet,,,15531
23813,469,Motet,,,15545
27723,469,Motet,,,15545
27757,469,Motet,,,15545
11256,2373,Motet,,,15553
46746,2373,Motet,,,15553
27817,2373,Motet,,,15553
38630,81,Motet,,,16474
70998,81,Motet,,,16474
36382,81,Motet,,,16474
9641,20638,Motet,,,17027
55991,20638,Motet,,,17027
98204,20638,Motet,,,17027
