id,language
17105,Latin
17106,Latin
17107,Latin
17108,Latin
17109,Latin
17110,Latin
17111,Latin
17112,Latin
17113,Latin
17114,Latin
17115,Latin
17116,Latin
17117,Latin
17118,Latin
17119,Latin
17120,Latin
17121,Latin
17122,Latin
17123,Latin
17124,Latin
17125,Latin
17126,Latin
17127,Latin
17128,Latin
17129,Latin
17130,Latin
17131,Latin
17132,Latin
17133,Latin
17134,Latin
17135,Latin
17136,Latin
17137,Latin
17138,Latin
17140,Latin
17141,Latin
17142,Latin
17143,Latin
17144,Latin
17145,Latin
17146,Latin
17147,Latin
17148,Latin
17149,Latin
17150,Latin
17151,Latin
17152,Latin
17153,Latin
17154,Latin
17155,Latin
17156,Latin
17157,Latin
17158,Latin
17159,Latin
17160,Latin
17162,Latin
17163,Latin
17164,Latin
17165,Latin
17166,Latin
17167,Latin
17168,Latin
17169,Latin
17170,Latin
17171,Latin
17172,Latin
17173,Latin
17174,Latin
17175,Latin
17176,Latin
17177,Latin
17178,Latin
17179,Latin
17180,Latin
17181,Latin
17182,Latin
17183,Latin
17184,Latin
17185,Latin
17186,Latin
17187,Latin
17188,Latin
17189,Latin
17190,Latin
17191,Latin
17192,Latin
17193,Latin
17194,Latin
17195,Latin
17196,Latin
17197,Latin
17198,Latin
17199,Latin
17200,Latin
17201,Latin
17202,Latin
17203,Latin
17204,Latin
17205,Latin
17206,Latin
17207,Latin
17208,Latin
17209,Latin
17210,Latin
17211,Latin
17212,Latin
17213,Latin
17214,Latin
17222,Latin
17223,Latin
17224,Latin
17225,Latin
17226,Latin
17227,Latin
17228,Latin
17229,Latin
17230,Latin
17231,Latin
17232,Latin
17239,Latin
17251,Latin
17252,Latin
17253,Latin
17254,Latin
17255,Latin
17256,Latin
17257,Latin
17258,Latin
17259,Latin
17260,Latin
17261,Latin
17262,Latin
17263,Latin
17264,Latin
17265,Latin
17266,Latin
17267,Latin
17268,Latin
17269,Latin
17270,Latin
17271,Latin
17272,Latin
17273,Latin
17277,Latin
17278,Latin
17280,textless
17281,textless
17282,textless
17283,textless
17284,textless
17285,Latin
17286,Latin
17288,Latin
17289,textless
17290,textless
17294,textless
17295,textless
17296,textless
17297,Latin
17298,textless
17299,English
17300,textless
17301,textless
17302,textless
17303,textless
17304,textless
17305,textless
17306,textless
17307,textless
17308,textless
17309,textless
17310,textless
17311,textless
17312,textless
17313,textless
17314,textless
17315,textless
17316,textless
17317,textless
17318,textless
17319,textless
17320,Latin
17321,textless
17322,textless
17323,textless
17324,textless
17327,Latin
17328,Latin
17329,Latin
17330,Latin
17331,Latin
17332,Latin
17333,Latin
17336,Latin
17337,Latin
17339,Latin
17340,Latin
17341,Latin
17343,Latin
17344,Latin
17345,Latin
17346,Latin
17351,Latin
17352,Latin
17353,Latin
17354,Latin
17355,Latin
17356,textless
17357,textless
17358,Latin
17363,Latin
17367,Latin
17368,Latin
17374,Latin
17377,Latin
17378,Latin
17379,Latin
17380,Latin
17381,Latin
17382,Latin
17386,Latin
17390,Latin
17391,Latin
17394,Latin
17396,Latin
17397,Latin
17403,Latin
17405,Latin
17411,Latin
17412,Latin
17413,Latin
17414,Latin
17415,Latin
17416,Latin
17417,Latin
17418,Latin
17419,Latin
17420,Latin
17421,Latin
17422,Latin
17423,Latin
17424,Latin
17425,Latin
17426,Latin
17427,Latin
17428,Latin
17429,Latin
17430,Latin
17431,Latin
17432,Latin
17433,Latin
17434,Latin
17435,Latin
17436,Latin
17437,Latin
17438,Latin
17439,Latin
17440,Latin
17441,Latin
17442,Latin
17443,Latin
17444,Latin
17445,Latin
17446,Latin
17450,Latin
17452,Latin
17453,Latin
17458,Latin
17459,Latin
17460,Latin
17461,Latin
17503,Latin
17504,German
17507,Latin
17513,Latin
17514,Latin
17516,Latin
17517,Latin
17519,Latin
17520,Latin
17521,Latin
17523,Latin
17524,Latin
17525,Latin
17527,Latin
17529,Latin
17530,Latin
17538,Latin
17539,Latin
17544,English
17546,textless
17548,English
17552,English
17557,Italian
17558,English
17560,Latin
17561,Latin
17564,Latin
17565,textless
17570,English
17571,English
17572,English
17573,English
17574,English
17575,English
17577,English
17578,English
17579,Latin
17580,English
17581,Latin
17582,Latin
17583,Latin
17586,Latin
17588,Latin
17589,Latin
17591,Latin
17593,Latin
17595,Latin
17604,English
17605,textless
17609,textless
17610,Italian
17612,French
17620,Latin
17623,Latin
17625,Latin
17626,Latin
17627,Latin
17628,Latin
17629,Latin
17630,Latin
17631,Latin
17632,Latin
17635,French
17640,Latin
17642,Latin
17643,English
17644,English
17645,textless
17646,English
17647,Latin
17648,English
17649,English
17650,Latin
17651,French
17652,Latin
17653,Latin
17654,Latin
17655,French
17656,Latin
17657,English
17658,textless
17659,Latin
17660,Italian
17661,French
17662,textless
17663,English
17664,English
17665,English
17666,English
17667,Latin
17668,Latin
17669,Latin
17670,Latin
17671,Latin
17672,Latin
17673,Latin
17674,Latin
17675,Latin
17676,Latin
17677,Latin
17678,Latin
17679,Latin
17680,Latin
17681,Latin
17683,Latin
17684,Latin
17685,Latin
17687,Latin
17688,Latin
17689,Greek
17690,Greek
17691,Latin
17692,Latin
17694,Latin
17703,Latin
17704,Latin
17707,Latin
17710,Latin
17711,Latin
17712,Latin
17713,Latin
17716,Latin
17721,Latin
17723,Latin
17725,Latin
17727,Latin
17731,Latin
17732,French
17733,Latin
17734,Latin
17735,Latin
17736,Latin
17737,Latin
17738,Latin
17739,Latin
17740,Latin
17741,Latin
17742,Latin
17743,Latin
17745,Latin
17746,Latin
17747,Latin
17748,Latin
17749,Latin
17751,Latin
17752,Latin
17753,Latin
17754,Latin
17755,Latin
17756,Latin
17757,Latin
17758,Latin
17759,Latin
17760,Latin
17761,Latin
17762,Latin
17763,Latin
17767,Latin
17768,Latin
17771,Latin
17776,Latin
17777,Latin
17784,Latin
17790,Latin
17795,Latin
17796,Latin
17798,Latin
17799,Latin
17803,Latin
17805,Latin
17806,Latin
17807,Latin
17808,Latin
17809,Latin
17812,Latin
17813,Latin
17814,Latin
17815,Latin
17816,Latin
17817,Latin
17820,Latin
17822,Latin
17823,Latin
17824,Latin
17825,Latin
17826,Latin
17827,Latin
17828,Latin
17830,Latin
17831,Latin
17832,Latin
17834,Latin
17841,Latin
17842,Latin
17850,Latin
17851,Latin
17852,Latin
17853,Latin
17854,Latin
17855,Latin
17856,Latin
17857,Latin
17858,Latin
17859,Latin
17860,Latin
17861,Latin
17863,Latin
17865,Latin
17866,Latin
17867,Latin
17873,Latin
17874,Latin
17875,Latin
17876,Latin
17877,Latin
17879,Latin
17882,Latin
17883,Latin
17884,Latin
17885,Latin
17886,Latin
17887,Latin
17888,Latin
17889,Latin
17890,Latin
17891,Latin
17892,Latin
17894,Latin
17896,Latin
17897,Latin
17899,Latin
17900,Latin
17901,Latin
17902,Latin
17904,Latin
17905,Latin
17906,Latin
17907,Latin
17909,Latin
17910,Latin
17911,Latin
17912,Latin
17913,Latin
17914,Latin
17915,Latin
17916,Latin
17917,Latin
17920,Latin
17921,Latin
17922,Latin
17925,Latin
17926,Latin
17928,Latin
17929,Latin
17931,Latin
17933,Latin
17934,Latin
17935,Latin
17936,Latin
17937,Latin
17938,Latin
17939,Latin
17940,Latin
17941,Latin
17942,Latin
17943,Latin
17944,Latin
17945,Latin
17946,Latin
17947,Latin
17948,Latin
17949,Latin
17950,Latin
17951,Latin
17952,Latin
17953,Latin
17954,Latin
17955,Latin
17956,Latin
17957,Latin
17960,Latin
17962,Latin
17964,Latin
17965,Latin
17966,Latin
17970,Latin
17971,Latin
17972,Latin
17974,Latin
17975,Latin
17976,Latin
17977,Latin
17978,Latin
17979,Latin
17980,Latin
17981,Latin
17982,Latin
17983,Latin
17984,Latin
17985,Latin
17986,Latin
17987,Latin
17988,Latin
17989,Latin
17990,Latin
17992,Latin
17994,Latin
17995,Latin
17996,Latin
17998,Latin
17999,Latin
18000,Latin
18001,Latin
18002,Latin
18003,Latin
18004,Latin
18005,Latin
18006,Latin
18007,Latin
18008,Latin
18009,Latin
18010,Latin
18011,Latin
18012,Latin
18014,Latin
18017,Latin
18018,Latin
18019,Latin
18020,Latin
18021,Latin
18022,Latin
18025,Latin
18026,Latin
18027,Latin
18028,Latin
18029,textless
18030,Latin
18031,Latin
18032,Latin
18034,Latin
18035,Latin
18036,Latin
18037,Latin
18038,Latin
18039,Latin
18040,Latin
18041,Latin
18042,Latin
18043,Latin
18044,Latin
18045,Latin
18046,Latin
18047,Latin
18048,Latin
18049,Latin
18050,Latin
18051,Latin
18052,Latin
18053,Latin
18054,Latin
18055,Latin
18056,Latin
18057,Latin
18058,Latin
18060,Latin
18062,Latin
18064,Latin
18065,Latin
18066,Latin
18068,Latin
18069,Latin
18070,textless
18071,Latin
18072,Latin
18073,Latin
18074,Latin
18075,Latin
18076,Latin
18077,Latin
18078,Latin
18079,Latin
18080,Latin
18081,Latin
18082,Latin
18083,Latin
18084,Latin
18085,Latin
18086,Latin
18087,Latin
18116,Latin
18117,Latin
18118,Latin
18119,Latin
18120,Latin
18121,Latin
18124,textless
18125,textless
18127,Latin
18128,textless
18130,Latin
18133,Latin
18143,Latin
18144,Latin
18145,Latin
18146,Latin
18147,Latin
18148,Latin
18149,Latin
18150,Latin
18151,Latin
18152,Latin
18153,Latin
18154,Latin
18156,Latin
18157,Italian
18158,Italian
18159,Latin
18160,Italian
18161,Italian
18162,Latin
18163,French
18164,Italian
18165,Italian
18166,Italian
18167,Italian
18168,Italian
18169,Italian
18170,Latin
18171,Latin
18172,Latin
18173,Latin
18175,textless
18176,Latin
18177,Latin
18178,Latin
18179,Latin
18180,Latin
18181,Latin
18182,Latin
18183,Latin
18184,Latin
18185,Latin
18186,Latin
18187,Latin
18188,Latin
18189,Latin
18190,Latin
18191,Latin
18192,Latin
18193,Latin
18195,Italian
18196,Latin
18197,Latin
18198,Latin
18199,Latin
18200,Latin
18201,Latin
18202,Latin
18203,Latin
18204,Latin
18205,Latin
18206,Latin
18207,Latin
18208,Latin
18209,Latin
18210,Latin
18211,Latin
18212,Latin
18213,Latin
18216,Latin
18218,Latin
18219,Latin
18220,Latin
18221,Latin
18222,Latin
18223,Latin
18224,Latin
18227,Latin
18228,Latin
18229,Latin
18230,Latin
18231,Latin
18234,Latin
18235,Latin
18236,Latin
18237,Latin
18238,Latin
18239,Latin
18240,Latin
18242,Latin
18243,Latin
18244,Latin
18248,Latin
18250,Latin
18251,Latin
18252,Latin
18253,Latin
18254,Latin
18255,Latin
18256,Latin
18257,Latin
18258,Latin
18260,Latin
18262,Latin
18263,Latin
18264,Latin
18266,Latin
18267,Latin
18268,Latin
18269,Latin
18272,Latin
18273,Latin
18275,Latin
18276,Latin
18277,Latin
18278,Latin
18279,Latin
18280,Latin
18281,Latin
18282,Latin
18283,Latin
18284,Latin
18285,Latin
18286,Latin
18287,Latin
18289,Latin
18290,Latin
18291,Latin
18292,Latin
18293,Latin
18294,Latin
18296,Latin
18297,Latin
18298,Latin
18300,Latin
18301,Latin
18302,Latin
18303,Latin
18306,Latin
18307,Latin
18308,Latin
18353,Latin
18354,Latin
18368,Latin
18370,Latin
18371,Latin
18372,Latin
18373,Latin
18383,Latin
18384,Latin
18386,Latin
18387,Latin
18390,Latin
18391,Latin
18392,Latin
18393,Latin
18395,Latin
18396,Latin
18397,Latin
18398,Latin
18399,Latin
18400,Latin
18401,Latin
18402,Latin
18403,Latin
18404,Latin
18405,Latin
18406,Latin
18407,Latin
18408,Latin
18409,Latin
18410,Latin
18411,Latin
18412,Latin
18413,Latin
18414,Latin
18415,Latin
18416,Latin
18417,Latin
18418,Latin
18419,Latin
18420,Latin
18421,Latin
18422,Latin
18423,Latin
18424,Latin
18425,Latin
18426,Latin
18427,Latin
18428,Latin
18429,Latin
18430,Latin
18431,Latin
18432,Latin
18433,Latin
18434,Latin
18435,Latin
18436,Latin
18437,Latin
18438,Latin
18439,Latin
18441,Latin
18442,Latin
18443,Latin
18444,Latin
18445,Latin
18446,Latin
18447,Latin
18449,Latin
18450,Latin
18451,Latin
18452,Latin
18453,Latin
18465,textless
18466,textless
18467,textless
18468,Greek
18469,Latin
18471,Latin
18472,Latin
18473,Latin
18474,Latin
18475,Latin
18476,Latin
18477,Latin
18478,Latin
18479,Latin
18480,Latin
18481,Latin
18482,Latin
18483,Latin
18484,Latin
18485,Latin
18486,Latin
18487,Latin
18488,Latin
18489,Latin
18490,Latin
18491,Latin
18492,Latin
18493,Latin
18494,Latin
18495,Latin
18496,French
18497,French
18498,French
18499,French
18500,French
18501,French
18502,French
18503,French
18504,French
18505,French
18506,French
18507,French
18508,French
18509,French
18510,French
18511,French
18512,French
18513,French
18514,French
18515,French
18516,Latin
18517,French
18518,French
18519,French
18520,French
18521,French
18522,French
18523,French
18524,French
18525,French
18526,French
18527,French
18528,French
18529,French
18530,French
18531,French
18532,French
18533,French
18534,Latin
18535,Latin
18573,Latin
18574,Latin
18575,Latin
18576,Latin
18577,Latin
18578,Latin
18579,Latin
18580,Latin
18581,Latin
18582,Latin
18583,Latin
18584,Latin
18585,Latin
18586,Latin
18587,Latin
18588,Latin
18590,Latin
18591,Latin
18592,Latin
18593,Latin
18594,Latin
18595,Latin
18597,Latin
18598,Latin
18600,Latin
18601,Latin
18604,Latin
18606,Latin
18607,Latin
18609,Latin
18611,Latin
18613,Latin
18619,Latin
18620,Latin
18621,Latin
18635,Latin
18636,Latin
18640,Latin
18642,Latin
18645,Latin
18646,Latin
18647,Latin
18650,Latin
18651,Latin
18652,Latin
18653,Latin
18655,Latin
18657,French
18659,Latin
18662,Latin
18663,Latin
18664,Latin
18671,Latin
18672,Latin
18673,Latin
18674,Latin
18675,Latin
18676,Latin
18677,Latin
18678,Latin
18679,Latin
18680,Latin
18681,Latin
18682,Latin
18683,Latin
18685,Latin
18686,Latin
18687,Latin
18688,Latin
18690,Latin
18691,Latin
18692,Latin
18698,Latin
18700,Latin
18701,Latin
18702,Latin
18703,Latin
18705,Latin
18706,Latin
18707,Latin
18708,Latin
18710,Latin
18717,Latin
18718,Latin
18720,Latin
18721,Latin
18722,Latin
18723,Latin
18724,Latin
18725,Latin
18726,Latin
18727,Latin
18729,Latin
18730,Latin
18731,Latin
18736,Latin
18747,German
18749,Latin
18751,Latin
18752,Latin
18753,Latin
18755,Latin
18756,Latin
18757,Latin
18758,Latin
18759,Latin
18760,Latin
18761,Latin
18764,Latin
18770,Latin
18771,Latin
18773,Latin
18775,Latin
18777,Latin
18779,Latin
18780,Latin
18781,Latin
18786,Latin
18788,Latin
18790,Latin
18797,Latin
18798,Latin
18799,Latin
18800,Latin
18801,Latin
18802,Latin
18803,Latin
18804,Latin
18805,Latin
18808,Latin
18809,Latin
18810,Latin
18811,Latin
18813,Latin
18814,Latin
18815,Latin
18816,Latin
18817,Latin
18818,Latin
18819,Latin
18820,Latin
18821,Latin
18824,Latin
18825,Latin
18826,Latin
18827,Latin
18828,Latin
18829,Latin
18830,Latin
18831,Latin
18832,Latin
18833,Latin
18835,Latin
18836,Latin
18837,Latin
18838,Latin
18839,Latin
18840,Latin
18841,Latin
18842,Latin
18843,Latin
18844,Latin
18851,Latin
18855,Latin
18856,Latin
18857,Latin
18860,Latin
18861,Latin
18862,Latin
18865,Latin
18866,Latin
18867,Latin
18868,Latin
18869,Latin
18870,Latin
18871,Latin
18872,Latin
18873,Latin
18874,Latin
18875,Latin
18876,Latin
18877,Latin
18878,Latin
18879,Latin
18880,Latin
18881,Latin
18882,Latin
18883,Latin
18884,Latin
18885,Latin
18886,Latin
18887,Latin
18888,Latin
18889,Latin
18890,Latin
18891,Latin
18892,Latin
18895,Latin
18899,Latin
18902,Latin
18904,Latin
18908,Latin
18909,Latin
18910,Latin
18911,Latin
18912,Latin
18913,Latin
18914,Latin
18915,Latin
18916,Latin
18917,Latin
18918,Latin
18919,Latin
18920,Latin
18923,Latin
18924,Latin
18925,Latin
18927,Latin
18928,Latin
18930,Italian
18931,Latin
18932,Latin
18933,Latin
18934,Latin
18935,Latin
18936,Latin
18937,textless
18938,Latin
18939,Latin
18940,Latin
18941,Latin
18942,Latin
18943,Latin
18944,Latin
18945,Latin
18946,Latin
18947,Latin
18949,Latin
18950,Latin
18951,Latin
18952,Latin
18953,Latin
18954,Latin
18956,Latin
18957,Latin
18958,Latin
18959,Latin
18960,Latin
18961,Latin
18962,Latin
18963,Latin
18964,Latin
18965,Latin
18966,Latin
18967,Latin
18968,Latin
18969,Latin
18970,Latin
18971,Latin
18972,Latin
18973,Latin
18974,Latin
18975,Latin
18976,Latin
18977,Latin
18978,Latin
18979,Latin
18980,Latin
18981,Latin
18982,Latin
18983,Latin
18984,Latin
18985,Latin
18986,Latin
18987,Latin
18989,Latin
18990,Latin
18991,Latin
18992,Latin
18993,Latin
18994,Latin
18995,Latin
18996,Latin
18997,Latin
18998,Latin
18999,Latin
19000,Latin
19001,Latin
19003,Latin
19004,Latin
19005,Latin
19006,Latin
19007,Latin
19008,Latin
19009,Latin
19010,Latin
19011,Latin
19012,Latin
19013,Latin
19014,Latin
19016,Latin
19017,Latin
19018,Latin
19019,Latin
19020,Latin
19021,Latin
19022,Latin
19023,Latin
19024,Latin
19025,Latin
19026,Latin
19027,Latin
19028,Latin
19029,Latin
19030,Latin
19031,Latin
19032,Latin
19033,Latin
19034,Latin
19035,Latin
19036,Latin
19037,Latin
19038,Latin
19039,Latin
19040,Latin
19041,Latin
19042,Latin
19043,Latin
19044,Latin
19045,Latin
19046,Latin
19047,Latin
19048,Latin
19049,Latin
19050,Latin
19052,Latin
19053,Latin
19054,Latin
19055,Latin
19056,Latin
19058,Latin
19059,Latin
19060,Latin
19061,Latin
19062,Latin
19063,Latin
19064,Latin
19065,Latin
19066,Latin
19067,Latin
19068,Latin
19069,Latin
19070,Latin
19072,Latin
19073,Latin
19074,Latin
19075,Latin
19076,Latin
19077,Latin
19078,Latin
19080,Latin
19081,Latin
19082,Latin
19083,Latin
19084,Latin
19085,Latin
19086,Latin
19087,Latin
19088,Latin
19089,Latin
19090,Latin
19091,Latin
19092,Latin
19093,Latin
19094,Latin
19095,Latin
19096,Latin
19097,Latin
19098,Latin
19099,Latin
19100,Latin
19101,Latin
19102,Latin
19103,Latin
19104,Latin
19105,Latin
19106,Latin
19107,Latin
19108,Latin
19109,Italian
19110,Latin
19111,Latin
19112,Latin
19113,Latin
19114,Latin
19115,Latin
19116,Latin
19117,Latin
19118,Latin
19119,Latin
19120,Latin
19121,Latin
19122,Latin
19123,French
19124,Latin
19125,Latin
19126,Latin
19127,Latin
19128,Latin
19129,Latin
19130,Latin
19131,Latin
19132,Latin
19133,Latin
19134,Latin
19135,Latin
19136,Latin
19137,Latin
19138,Latin
19139,Latin
19140,Latin
19141,Latin
19142,Latin
19143,Latin
19147,Latin
19148,Latin
19149,Latin
19150,Latin
19151,Latin
19154,Latin
19156,Latin
19157,Latin
19192,Latin
19194,Latin
19195,Latin
19197,Latin
19200,Latin
19201,Italian
19202,Latin
19203,English
19204,English
19205,English
19206,English
19207,English
19208,English
19209,English
19210,English
19211,English
19212,English
19213,English
19214,English
19215,English
19216,English
19218,Latin
19219,Latin
19220,Latin
19221,Latin
19222,Latin
19223,Latin
19224,Latin
19225,Latin
19226,Latin
19227,Latin
19229,Latin
19230,Latin
19231,Latin
19232,Latin
19234,Latin
19235,Latin
19236,Latin
19237,English
19238,English
19240,English
19241,English
19243,English
19244,English
19245,English
19252,English
19256,English
19257,English
19258,English
19267,Latin
19268,Latin
19272,English
19274,Latin
19277,Latin
19279,Latin
19280,Latin
19283,Latin
19284,Latin
19285,Latin
19289,English
19291,Latin
19292,Latin
19293,Latin
19294,Latin
19295,textless
19296,Latin
19297,Latin
19298,Latin
19299,English
19300,English
19301,English
19302,English
19303,English
19304,English
19305,English
19306,English
19307,Latin
19308,Latin
19309,Latin
19310,Latin
19311,Latin
19312,Latin
19313,Latin
19314,Latin
19315,Latin
19316,Latin
19317,Latin
19318,Latin
19319,Latin
19320,Latin
19321,Latin
19322,Latin
19323,Latin
19324,Latin
19325,Latin
19326,Latin
19327,Latin
19328,Latin
19329,Latin
19330,Latin
19331,Latin
19332,Latin
19333,French
19334,Latin
19335,Latin
19337,Latin
19338,Latin
19339,French
19340,French
19342,French
19343,French
19344,French
19345,French
19346,French
19347,French
19348,French
19349,French
19350,French
19351,French
19352,French
19353,French
19354,French
19355,French
19356,French
19357,French
19358,French
19359,French
19360,French
19361,French
19362,French
19363,Latin
19365,Latin
19366,Latin
19367,Latin
19368,Latin
19369,Latin
19370,Latin
19371,English
19372,Latin
19374,English
19375,English
19376,Greek
19377,Latin
19378,Latin
19379,English
19380,English
19382,Latin
19383,Latin
19384,English
19385,English
19386,English
19387,English
19388,English
19389,English
19393,English
19396,English
19397,English
19399,English
19400,English
19403,English
19404,English
19414,English
19416,English
19418,English
19421,English
19430,English
19431,English
19437,English
19438,English
19446,English
19447,English
19451,English
19456,English
19459,English
19460,English
19461,English
19465,English
19467,English
19469,English
19470,English
19473,English
19475,English
19480,Latin
19481,English
19482,English
19484,English
19487,English
19488,English
19493,English
19506,English
19513,English
19514,English
19519,English
19520,English
19521,English
19522,English
19523,English
19524,English
19525,English
19526,English
19527,English
19528,English
19529,Latin
19532,Latin
19533,Latin
19534,Latin
19535,Latin
19536,Latin
19537,Latin
19538,Latin
19539,Latin
19542,Latin
19543,Latin
19544,Latin
19545,Latin
19546,Latin
19547,Latin
19548,Latin
19549,Latin
19550,Latin
19551,Latin
19552,Latin
19554,Latin
19555,Latin
19556,English
19557,English
19558,English
19559,English
19560,English
19561,English
19562,English
19563,English
19564,English
19565,English
19566,English
19567,English
19568,English
19569,English
19570,English
19571,English
19572,English
19573,English
19574,English
19575,English
19576,English
19577,English
19578,English
19579,English
19580,English
19581,English
19582,English
19583,English
19584,English
19585,English
19586,English
19587,English
19588,English
19589,English
19590,English
19591,English
19592,English
19593,English
19594,English
19595,English
19596,English
19597,English
19598,English
19599,English
19600,English
19601,English
19602,English
19603,English
19604,English
19605,English
19606,English
19607,Latin
19608,English
19609,Latin
19610,Latin
19611,Latin
19612,Latin
19613,Latin
19614,Latin
19616,Latin
19617,Latin
19618,Latin
19619,Latin
19623,Latin
19627,Latin
19628,Latin
19630,Latin
19632,Latin
19633,Latin
19636,Latin
19637,Latin
19641,Latin
19642,Latin
19643,Latin
19644,Latin
19645,Latin
19648,Latin
19649,Latin
19652,Latin
19653,Latin
19654,Latin
19664,Latin
19667,Latin
19675,Latin
19676,Latin
19680,Latin
19681,Latin
19684,Latin
19685,Latin
19686,Latin
19688,Latin
19689,Latin
19690,Latin
19691,Latin
19692,Latin
19693,Latin
19694,Latin
19695,Latin
19696,Latin
19697,Latin
19698,Latin
19699,Latin
19700,Latin
19701,Latin
19702,Latin
19703,Latin
19704,Latin
19705,Latin
19706,Latin
19707,Latin
19708,Latin
19709,Latin
19710,Latin
19711,Latin
19714,Latin
19715,Latin
19726,Latin
19727,Latin
19728,Latin
19730,Latin
19731,Latin
19732,Latin
19735,Latin
19743,Latin
19744,Latin
19745,Latin
19746,Latin
19747,Latin
19748,Latin
19749,Italian
19750,Latin
19751,Italian
19752,Italian
19753,Italian
19754,Italian
19755,Italian
19756,Italian
19757,Latin
19758,Italian
19759,Italian
19760,Spanish
19771,Latin
19772,Latin
19773,Latin
19775,Latin
19776,Latin
19779,Latin
19780,Latin
19781,Latin
19785,Latin
19787,Latin
19788,Latin
19791,Latin
19796,Latin
19798,Latin
19799,Latin
19802,Latin
19803,Latin
19804,Latin
19805,Latin
19806,Latin
19807,Latin
19808,Latin
19809,Latin
19810,Latin
19811,Latin
19812,Latin
19813,Latin
19814,Latin
19815,Latin
19816,Latin
19817,Latin
19818,Latin
19819,Latin
19820,Latin
19821,Latin
19822,Latin
19823,Latin
19824,Latin
19825,Latin
19826,Latin
19827,Latin
19828,Latin
19829,Latin
19830,Latin
19831,Latin
19832,Latin
19833,Latin
19834,Latin
19835,Latin
19836,Latin
19837,Latin
19838,Latin
19839,Latin
19840,Latin
19841,Latin
19842,Latin
19844,Latin
19845,Latin
19846,Latin
19847,Latin
19891,French
19892,French
19893,Italian
19894,French
19896,French
19898,French
19905,French
19906,French
19907,Latin
19908,Latin
19909,Latin
19914,French
19932,French
19933,French
19934,French
19935,French
19936,Latin
19937,French
19938,Latin
19939,French
19940,French
19941,French
19942,French
19943,French
19944,French
19945,French
19946,French
19947,French
19948,French
19949,French
19950,French
19951,French
19952,French
19953,French
19954,French
19955,French
19956,French
19957,textless
19958,Latin
19959,French
19960,French
19961,French
19962,French
19963,French
19964,French
19965,French
19966,French
19967,Italian
19968,French
19969,French
19970,French
19971,Greek
19972,Latin
19973,Latin
19974,Latin
19975,French
19976,French
19977,Latin
19978,French
19979,French
19980,French
19981,French
19982,French
19983,French
19984,French
19985,Latin
20012,Latin
20013,Latin
20014,Latin
20015,textless
20016,Latin
20017,Latin
20018,Latin
20064,Spanish
20065,Spanish
20066,Spanish
20067,Spanish
20068,French
20069,Latin
20070,Spanish
20071,Spanish
20072,Latin
20073,Latin
20074,Latin
20075,Spanish
20076,Spanish
20077,Spanish
20078,Spanish
20079,Spanish
20080,Spanish
20081,Latin
20082,Spanish
20083,Spanish
20084,Latin
20085,Latin
20086,Latin
20087,Spanish
20088,Latin
20089,Latin
20090,Latin
20091,Latin
20092,Latin
20093,Latin
20094,Latin
20095,Latin
20096,Latin
20097,Latin
20098,Latin
20099,Latin
20100,Latin
20101,Latin
20102,textless
20103,textless
20104,Latin
20105,Latin
20106,Latin
20107,Latin
20108,Latin
20109,Latin
20110,Latin
20118,Latin
20119,Latin
20120,Latin
20121,Latin
20122,Latin
20123,Latin
20124,Latin
20125,Latin
20126,Latin
20127,Latin
20128,Latin
20129,Latin
20137,Latin
20138,Latin
20139,Latin
20140,Latin
20142,Latin
20143,Latin
20145,Latin
20146,Latin
20148,Latin
20149,Latin
20150,Latin
20151,Latin
20152,Latin
20153,Latin
20154,Latin
20155,Latin
20165,Latin
20166,Latin
20167,Latin
20168,Latin
20169,Latin
20170,Latin
20171,Latin
20172,Latin
20173,Latin
20174,Latin
20175,Latin
20176,Latin
20178,Latin
20179,Latin
20180,Latin
20181,Latin
20182,Latin
20183,Latin
20191,Latin
20192,Latin
20193,Latin
20194,Italian
20195,Latin
20196,Latin
20197,Latin
20198,Latin
20199,Latin
20204,Latin
20206,Latin
20207,Latin
20208,Latin
20209,Latin
20210,Latin
20211,Latin
20212,Latin
20217,Latin
20218,Latin
20219,Latin
20220,Latin
20221,Latin
20222,Latin
20223,Latin
20224,Latin
20233,Latin
20234,Latin
20235,Latin
20236,Latin
20237,Latin
20238,Latin
20239,Latin
20243,Latin
20244,Latin
20245,Latin
20246,Latin
20247,Latin
20248,Latin
20249,Latin
20250,Latin
20251,Latin
20252,Latin
20253,Latin
20254,Latin
20255,Latin
20256,Latin
20257,Latin
20258,Latin
20259,Latin
20260,Latin
20261,Latin
20262,Latin
20263,Latin
20264,Latin
20265,Latin
20267,Latin
20268,Latin
20269,Latin
20270,French
20271,Latin
20272,Latin
20273,Latin
20274,Latin
20275,Latin
20276,Italian
20277,Italian
20278,French
20279,Italian
20280,French
20281,French
20282,Italian
20283,Italian
20284,Italian
20285,French
20286,Latin
20287,Latin
20289,Latin
20290,Latin
20291,Latin
20294,Latin
20298,Latin
20299,Latin
20300,Latin
20301,Latin
20302,Latin
20303,Latin
20304,Latin
20305,Latin
20306,Latin
20307,Latin
20309,Latin
20312,Latin
20313,Latin
20314,Latin
20316,Latin
20317,Latin
20318,Latin
20320,Latin
20321,Latin
20322,Latin
20323,Latin
20324,Latin
20325,Latin
20326,Latin
20327,Latin
20328,Latin
20329,Latin
20330,Latin
20362,Latin
20364,Latin
20365,Latin
20366,Latin
20367,Latin
20368,Latin
